"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"2000"	"2000"	"90 years"	"90"	289	Not Applicable	Not Applicable
	"2000"	"2000"	"91 years"	"91"	259	Not Applicable	Not Applicable
	"2000"	"2000"	"92 years"	"92"	245	Not Applicable	Not Applicable
	"2000"	"2000"	"93 years"	"93"	218	Not Applicable	Not Applicable
	"2000"	"2000"	"94 years"	"94"	182	Not Applicable	Not Applicable
	"2000"	"2000"	"95 years"	"95"	154	Not Applicable	Not Applicable
	"2000"	"2000"	"96 years"	"96"	135	Not Applicable	Not Applicable
	"2000"	"2000"	"97 years"	"97"	101	Not Applicable	Not Applicable
	"2000"	"2000"	"98 years"	"98"	89	Not Applicable	Not Applicable
	"2000"	"2000"	"99 years"	"99"	73	Not Applicable	Not Applicable
	"2000"	"2000"	"100+ years"	"100"	144	Not Applicable	Not Applicable
	"2000"	"2000"	"Not Stated"	"NS"	1	Not Applicable	Not Applicable
"Total"	"2000"	"2000"			15857	6044295	262.3
	"2001"	"2001"	"< 1 year"	"0"	339	93860	361.2
	"2001"	"2001"	"1 year"	"1"	25	87367	28.6
	"2001"	"2001"	"2 years"	"2"	21	85505	24.6
	"2001"	"2001"	"3 years"	"3"	14	85863	Unreliable
	"2001"	"2001"	"4 years"	"4"	12	86947	Unreliable
	"2001"	"2001"	"5 years"	"5"	7	88218	Unreliable
	"2001"	"2001"	"6 years"	"6"	11	86115	Unreliable
	"2001"	"2001"	"7 years"	"7"	9	84771	Unreliable
	"2001"	"2001"	"8 years"	"8"	7	84691	Unreliable
	"2001"	"2001"	"9 years"	"9"	8	84694	Unreliable
	"2001"	"2001"	"10 years"	"10"	8	85489	Unreliable
	"2001"	"2001"	"11 years"	"11"	10	86083	Unreliable
	"2001"	"2001"	"12 years"	"12"	11	85388	Unreliable
	"2001"	"2001"	"13 years"	"13"	9	84274	Unreliable
	"2001"	"2001"	"14 years"	"14"	10	82630	Unreliable
	"2001"	"2001"	"15 years"	"15"	18	84405	Unreliable
	"2001"	"2001"	"16 years"	"16"	19	85749	Unreliable
	"2001"	"2001"	"17 years"	"17"	23	87394	26.3
	"2001"	"2001"	"18 years"	"18"	22	90991	24.2
	"2001"	"2001"	"19 years"	"19"	19	96911	Unreliable
	"2001"	"2001"	"20 years"	"20"	28	101767	27.5
	"2001"	"2001"	"21 years"	"21"	29	103612	28.0
	"2001"	"2001"	"22 years"	"22"	23	101935	22.6
	"2001"	"2001"	"23 years"	"23"	37	101743	36.4
	"2001"	"2001"	"24 years"	"24"	27	105347	25.6
	"2001"	"2001"	"25 years"	"25"	34	110421	30.8
	"2001"	"2001"	"26 years"	"26"	43	118080	36.4
	"2001"	"2001"	"27 years"	"27"	27	118099	22.9
	"2001"	"2001"	"28 years"	"28"	38	122175	31.1
	"2001"	"2001"	"29 years"	"29"	35	123911	28.2
	"2001"	"2001"	"30 years"	"30"	42	123207	34.1
	"2001"	"2001"	"31 years"	"31"	45	125065	36.0
	"2001"	"2001"	"32 years"	"32"	41	118311	34.7
	"2001"	"2001"	"33 years"	"33"	33	114409	28.8
	"2001"	"2001"	"34 years"	"34"	38	106584	35.7
	"2001"	"2001"	"35 years"	"35"	38	108337	35.1
	"2001"	"2001"	"36 years"	"36"	50	112313	44.5
	"2001"	"2001"	"37 years"	"37"	54	112553	48.0
	"2001"	"2001"	"38 years"	"38"	79	111728	70.7
	"2001"	"2001"	"39 years"	"39"	50	104574	47.8
	"2001"	"2001"	"40 years"	"40"	54	104238	51.8
	"2001"	"2001"	"41 years"	"41"	74	109418	67.6
	"2001"	"2001"	"42 years"	"42"	87	101622	85.6
	"2001"	"2001"	"43 years"	"43"	88	101941	86.3
	"2001"	"2001"	"44 years"	"44"	80	99568	80.3
	"2001"	"2001"	"45 years"	"45"	115	99656	115.4
	"2001"	"2001"	"46 years"	"46"	108	100214	107.8
	"2001"	"2001"	"47 years"	"47"	101	93851	107.6
	"2001"	"2001"	"48 years"	"48"	118	90768	130.0
	"2001"	"2001"	"49 years"	"49"	133	86809	153.2
	"2001"	"2001"	"50 years"	"50"	125	84489	147.9
	"2001"	"2001"	"51 years"	"51"	158	90169	175.2
	"2001"	"2001"	"52 years"	"52"	158	81795	193.2
	"2001"	"2001"	"53 years"	"53"	172	77082	223.1
	"2001"	"2001"	"54 years"	"54"	190	71769	264.7
	"2001"	"2001"	"55 years"	"55"	144	61442	234.4
	"2001"	"2001"	"56 years"	"56"	160	59172	270.4
	"2001"	"2001"	"57 years"	"57"	166	54820	302.8
	"2001"	"2001"	"58 years"	"58"	179	50978	351.1
	"2001"	"2001"	"59 years"	"59"	172	49256	349.2
	"2001"	"2001"	"60 years"	"60"	188	46426	404.9
	"2001"	"2001"	"61 years"	"61"	175	45925	381.1
	"2001"	"2001"	"62 years"	"62"	187	41543	450.1
	"2001"	"2001"	"63 years"	"63"	228	40929	557.1
	"2001"	"2001"	"64 years"	"64"	247	38763	637.2
	"2001"	"2001"	"65 years"	"65"	260	37791	688.0
	"2001"	"2001"	"66 years"	"66"	278	37325	744.8
	"2001"	"2001"	"67 years"	"67"	297	34770	854.2
	"2001"	"2001"	"68 years"	"68"	330	34669	951.9
	"2001"	"2001"	"69 years"	"69"	319	32159	991.9
	"2001"	"2001"	"70 years"	"70"	345	31610	1091.4
	"2001"	"2001"	"71 years"	"71"	377	31859	1183.3
	"2001"	"2001"	"72 years"	"72"	382	28898	1321.9
	"2001"	"2001"	"73 years"	"73"	376	27859	1349.7
	"2001"	"2001"	"74 years"	"74"	435	25788	1686.8
	"2001"	"2001"	"75 years"	"75"	431	24483	1760.4
	"2001"	"2001"	"76 years"	"76"	469	23033	2036.2
	"2001"	"2001"	"77 years"	"77"	454	20809	2181.7
	"2001"	"2001"	"78 years"	"78"	403	18981	2123.2
	"2001"	"2001"	"79 years"	"79"	503	17383	2893.6
	"2001"	"2001"	"80 years"	"80"	510	15367	3318.8
	"2001"	"2001"	"81 years"	"81"	545	14753	3694.2
	"2001"	"2001"	"82 years"	"82"	437	11861	3684.3
	"2001"	"2001"	"83 years"	"83"	486	10616	4578.0
	"2001"	"2001"	"84 years"	"84"	474	9391	5047.4
	"2001"	"2001"	"85 years"	"85"	445	Not Applicable	Not Applicable
	"2001"	"2001"	"86 years"	"86"	431	Not Applicable	Not Applicable
	"2001"	"2001"	"87 years"	"87"	436	Not Applicable	Not Applicable
	"2001"	"2001"	"88 years"	"88"	433	Not Applicable	Not Applicable
	"2001"	"2001"	"89 years"	"89"	383	Not Applicable	Not Applicable
	"2001"	"2001"	"90 years"	"90"	354	Not Applicable	Not Applicable
	"2001"	"2001"	"91 years"	"91"	273	Not Applicable	Not Applicable
	"2001"	"2001"	"92 years"	"92"	237	Not Applicable	Not Applicable
	"2001"	"2001"	"93 years"	"93"	217	Not Applicable	Not Applicable
	"2001"	"2001"	"94 years"	"94"	180	Not Applicable	Not Applicable
	"2001"	"2001"	"95 years"	"95"	154	Not Applicable	Not Applicable
	"2001"	"2001"	"96 years"	"96"	119	Not Applicable	Not Applicable
	"2001"	"2001"	"97 years"	"97"	112	Not Applicable	Not Applicable
