"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"2001"	"2001"	"< 1 year"	"0"	0	93860	Unreliable
	"2001"	"2001"	"1 year"	"1"	0	87367	Unreliable
	"2001"	"2001"	"2 years"	"2"	0	85505	Unreliable
	"2001"	"2001"	"3 years"	"3"	0	85863	Unreliable
	"2001"	"2001"	"4 years"	"4"	0	86947	Unreliable
	"2001"	"2001"	"5 years"	"5"	0	88218	Unreliable
	"2001"	"2001"	"6 years"	"6"	0	86115	Unreliable
	"2001"	"2001"	"7 years"	"7"	0	84771	Unreliable
	"2001"	"2001"	"8 years"	"8"	0	84691	Unreliable
	"2001"	"2001"	"9 years"	"9"	0	84694	Unreliable
	"2001"	"2001"	"10 years"	"10"	0	85489	Unreliable
	"2001"	"2001"	"11 years"	"11"	0	86083	Unreliable
	"2001"	"2001"	"12 years"	"12"	0	85388	Unreliable
	"2001"	"2001"	"13 years"	"13"	0	84274	Unreliable
	"2001"	"2001"	"14 years"	"14"	0	82630	Unreliable
	"2001"	"2001"	"15 years"	"15"	0	84405	Unreliable
	"2001"	"2001"	"16 years"	"16"	0	85749	Unreliable
	"2001"	"2001"	"17 years"	"17"	0	87394	Unreliable
	"2001"	"2001"	"18 years"	"18"	0	90991	Unreliable
	"2001"	"2001"	"19 years"	"19"	0	96911	Unreliable
	"2001"	"2001"	"20 years"	"20"	0	101767	Unreliable
	"2001"	"2001"	"21 years"	"21"	0	103612	Unreliable
	"2001"	"2001"	"22 years"	"22"	0	101935	Unreliable
	"2001"	"2001"	"23 years"	"23"	0	101743	Unreliable
	"2001"	"2001"	"24 years"	"24"	0	105347	Unreliable
	"2001"	"2001"	"25 years"	"25"	0	110421	Unreliable
	"2001"	"2001"	"26 years"	"26"	0	118080	Unreliable
	"2001"	"2001"	"27 years"	"27"	0	118099	Unreliable
	"2001"	"2001"	"28 years"	"28"	0	122175	Unreliable
	"2001"	"2001"	"29 years"	"29"	0	123911	Unreliable
	"2001"	"2001"	"30 years"	"30"	4	123207	Unreliable
	"2001"	"2001"	"31 years"	"31"	2	125065	Unreliable
	"2001"	"2001"	"32 years"	"32"	2	118311	Unreliable
	"2001"	"2001"	"33 years"	"33"	2	114409	Unreliable
	"2001"	"2001"	"34 years"	"34"	3	106584	Unreliable
	"2001"	"2001"	"35 years"	"35"	5	108337	Unreliable
	"2001"	"2001"	"36 years"	"36"	6	112313	Unreliable
	"2001"	"2001"	"37 years"	"37"	5	112553	Unreliable
	"2001"	"2001"	"38 years"	"38"	10	111728	Unreliable
	"2001"	"2001"	"39 years"	"39"	6	104574	Unreliable
	"2001"	"2001"	"40 years"	"40"	7	104238	Unreliable
	"2001"	"2001"	"41 years"	"41"	10	109418	Unreliable
	"2001"	"2001"	"42 years"	"42"	17	101622	Unreliable
	"2001"	"2001"	"43 years"	"43"	13	101941	Unreliable
	"2001"	"2001"	"44 years"	"44"	14	99568	Unreliable
	"2001"	"2001"	"45 years"	"45"	20	99656	20.1
	"2001"	"2001"	"46 years"	"46"	11	100214	Unreliable
	"2001"	"2001"	"47 years"	"47"	17	93851	Unreliable
	"2001"	"2001"	"48 years"	"48"	19	90768	Unreliable
	"2001"	"2001"	"49 years"	"49"	17	86809	Unreliable
	"2001"	"2001"	"50 years"	"50"	20	84489	23.7
	"2001"	"2001"	"51 years"	"51"	15	90169	Unreliable
	"2001"	"2001"	"52 years"	"52"	18	81795	Unreliable
	"2001"	"2001"	"53 years"	"53"	31	77082	40.2
	"2001"	"2001"	"54 years"	"54"	26	71769	36.2
	"2001"	"2001"	"55 years"	"55"	17	61442	Unreliable
	"2001"	"2001"	"56 years"	"56"	19	59172	Unreliable
	"2001"	"2001"	"57 years"	"57"	18	54820	Unreliable
	"2001"	"2001"	"58 years"	"58"	14	50978	Unreliable
	"2001"	"2001"	"59 years"	"59"	21	49256	42.6
	"2001"	"2001"	"60 years"	"60"	15	46426	Unreliable
	"2001"	"2001"	"61 years"	"61"	18	45925	Unreliable
	"2001"	"2001"	"62 years"	"62"	11	41543	Unreliable
	"2001"	"2001"	"63 years"	"63"	11	40929	Unreliable
	"2001"	"2001"	"64 years"	"64"	17	38763	Unreliable
	"2001"	"2001"	"65 years"	"65"	14	37791	Unreliable
	"2001"	"2001"	"66 years"	"66"	12	37325	Unreliable
	"2001"	"2001"	"67 years"	"67"	8	34770	Unreliable
	"2001"	"2001"	"68 years"	"68"	17	34669	Unreliable
	"2001"	"2001"	"69 years"	"69"	9	32159	Unreliable
	"2001"	"2001"	"70 years"	"70"	15	31610	Unreliable
	"2001"	"2001"	"71 years"	"71"	15	31859	Unreliable
	"2001"	"2001"	"72 years"	"72"	12	28898	Unreliable
	"2001"	"2001"	"73 years"	"73"	4	27859	Unreliable
	"2001"	"2001"	"74 years"	"74"	11	25788	Unreliable
	"2001"	"2001"	"75 years"	"75"	12	24483	Unreliable
	"2001"	"2001"	"76 years"	"76"	8	23033	Unreliable
