"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"2000"	"2000"	"92 years"	"92"	343	Not Applicable	Not Applicable
	"2000"	"2000"	"93 years"	"93"	260	Not Applicable	Not Applicable
	"2000"	"2000"	"94 years"	"94"	239	Not Applicable	Not Applicable
	"2000"	"2000"	"95 years"	"95"	170	Not Applicable	Not Applicable
	"2000"	"2000"	"96 years"	"96"	131	Not Applicable	Not Applicable
	"2000"	"2000"	"97 years"	"97"	127	Not Applicable	Not Applicable
	"2000"	"2000"	"98 years"	"98"	98	Not Applicable	Not Applicable
	"2000"	"2000"	"99 years"	"99"	49	Not Applicable	Not Applicable
	"2000"	"2000"	"100+ years"	"100"	98	Not Applicable	Not Applicable
	"2000"	"2000"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
"Total"	"2000"	"2000"			34045	100773935	33.8
	"2001"	"2001"	"< 1 year"	"0"	0	1130915	Unreliable
	"2001"	"2001"	"1 year"	"1"	0	1105182	Unreliable
	"2001"	"2001"	"2 years"	"2"	0	1106091	Unreliable
	"2001"	"2001"	"3 years"	"3"	0	1108718	Unreliable
	"2001"	"2001"	"4 years"	"4"	0	1121784	Unreliable
	"2001"	"2001"	"5 years"	"5"	0	1148762	Unreliable
	"2001"	"2001"	"6 years"	"6"	0	1167831	Unreliable
	"2001"	"2001"	"7 years"	"7"	0	1180376	Unreliable
	"2001"	"2001"	"8 years"	"8"	0	1210883	Unreliable
	"2001"	"2001"	"9 years"	"9"	0	1246982	Unreliable
	"2001"	"2001"	"10 years"	"10"	0	1287105	Unreliable
	"2001"	"2001"	"11 years"	"11"	0	1316522	Unreliable
	"2001"	"2001"	"12 years"	"12"	0	1284949	Unreliable
	"2001"	"2001"	"13 years"	"13"	0	1271586	Unreliable
	"2001"	"2001"	"14 years"	"14"	0	1265309	Unreliable
	"2001"	"2001"	"15 years"	"15"	0	1277737	Unreliable
	"2001"	"2001"	"16 years"	"16"	0	1284896	Unreliable
	"2001"	"2001"	"17 years"	"17"	0	1249847	Unreliable
	"2001"	"2001"	"18 years"	"18"	0	1264462	Unreliable
	"2001"	"2001"	"19 years"	"19"	0	1271647	Unreliable
	"2001"	"2001"	"20 years"	"20"	1	1291185	Unreliable
	"2001"	"2001"	"21 years"	"21"	0	1274486	Unreliable
	"2001"	"2001"	"22 years"	"22"	0	1201281	Unreliable
	"2001"	"2001"	"23 years"	"23"	0	1159661	Unreliable
	"2001"	"2001"	"24 years"	"24"	2	1134988	Unreliable
	"2001"	"2001"	"25 years"	"25"	5	1098072	Unreliable
	"2001"	"2001"	"26 years"	"26"	5	1139915	Unreliable
	"2001"	"2001"	"27 years"	"27"	5	1111742	Unreliable
	"2001"	"2001"	"28 years"	"28"	8	1147031	Unreliable
	"2001"	"2001"	"29 years"	"29"	20	1229470	1.6
	"2001"	"2001"	"30 years"	"30"	31	1345652	2.3
	"2001"	"2001"	"31 years"	"31"	31	1378062	2.2
	"2001"	"2001"	"32 years"	"32"	42	1324812	3.2
	"2001"	"2001"	"33 years"	"33"	53	1301952	4.1
	"2001"	"2001"	"34 years"	"34"	54	1333292	4.1
	"2001"	"2001"	"35 years"	"35"	78	1377466	5.7
	"2001"	"2001"	"36 years"	"36"	90	1496866	6.0
	"2001"	"2001"	"37 years"	"37"	115	1554229	7.4
	"2001"	"2001"	"38 years"	"38"	141	1574644	9.0
	"2001"	"2001"	"39 years"	"39"	169	1602270	10.5
	"2001"	"2001"	"40 years"	"40"	222	1642618	13.5
	"2001"	"2001"	"41 years"	"41"	215	1660797	12.9
	"2001"	"2001"	"42 years"	"42"	203	1627555	12.5
	"2001"	"2001"	"43 years"	"43"	288	1647985	17.5
	"2001"	"2001"	"44 years"	"44"	301	1641228	18.3
	"2001"	"2001"	"45 years"	"45"	330	1582745	20.8
	"2001"	"2001"	"46 years"	"46"	351	1596311	22.0
	"2001"	"2001"	"47 years"	"47"	420	1555337	27.0
	"2001"	"2001"	"48 years"	"48"	389	1519320	25.6
	"2001"	"2001"	"49 years"	"49"	447	1479362	30.2
	"2001"	"2001"	"50 years"	"50"	457	1445177	31.6
	"2001"	"2001"	"51 years"	"51"	471	1435038	32.8
	"2001"	"2001"	"52 years"	"52"	548	1411792	38.8
	"2001"	"2001"	"53 years"	"53"	625	1422309	43.9
	"2001"	"2001"	"54 years"	"54"	666	1534202	43.4
	"2001"	"2001"	"55 years"	"55"	495	1115044	44.4
	"2001"	"2001"	"56 years"	"56"	566	1122101	50.4
	"2001"	"2001"	"57 years"	"57"	612	1126125	54.3
	"2001"	"2001"	"58 years"	"58"	645	1187333	54.3
	"2001"	"2001"	"59 years"	"59"	577	1044321	55.3
	"2001"	"2001"	"60 years"	"60"	598	967415	61.8
	"2001"	"2001"	"61 years"	"61"	556	938643	59.2
	"2001"	"2001"	"62 years"	"62"	607	905738	67.0
	"2001"	"2001"	"63 years"	"63"	595	894375	66.5
	"2001"	"2001"	"64 years"	"64"	585	847184	69.1
	"2001"	"2001"	"65 years"	"65"	616	838076	73.5
	"2001"	"2001"	"66 years"	"66"	621	845155	73.5
	"2001"	"2001"	"67 years"	"67"	637	783847	81.3
	"2001"	"2001"	"68 years"	"68"	625	795627	78.6
	"2001"	"2001"	"69 years"	"69"	661	801098	82.5
	"2001"	"2001"	"70 years"	"70"	730	807096	90.4
	"2001"	"2001"	"71 years"	"71"	715	824407	86.7
	"2001"	"2001"	"72 years"	"72"	757	792296	95.5
	"2001"	"2001"	"73 years"	"73"	864	802081	107.7
	"2001"	"2001"	"74 years"	"74"	864	791664	109.1
	"2001"	"2001"	"75 years"	"75"	832	771215	107.9
	"2001"	"2001"	"76 years"	"76"	886	775869	114.2
	"2001"	"2001"	"77 years"	"77"	898	750121	119.7
	"2001"	"2001"	"78 years"	"78"	885	709208	124.8
	"2001"	"2001"	"79 years"	"79"	901	692537	130.1
	"2001"	"2001"	"80 years"	"80"	852	658121	129.5
	"2001"	"2001"	"81 years"	"81"	840	611942	137.3
	"2001"	"2001"	"82 years"	"82"	782	538903	145.1
	"2001"	"2001"	"83 years"	"83"	758	513321	147.7
	"2001"	"2001"	"84 years"	"84"	742	456881	162.4
	"2001"	"2001"	"85 years"	"85"	657	Not Applicable	Not Applicable
	"2001"	"2001"	"86 years"	"86"	622	Not Applicable	Not Applicable
	"2001"	"2001"	"87 years"	"87"	555	Not Applicable	Not Applicable
	"2001"	"2001"	"88 years"	"88"	557	Not Applicable	Not Applicable
	"2001"	"2001"	"89 years"	"89"	542	Not Applicable	Not Applicable
	"2001"	"2001"	"90 years"	"90"	450	Not Applicable	Not Applicable
	"2001"	"2001"	"91 years"	"91"	388	Not Applicable	Not Applicable
	"2001"	"2001"	"92 years"	"92"	317	Not Applicable	Not Applicable
	"2001"	"2001"	"93 years"	"93"	279	Not Applicable	Not Applicable
	"2001"	"2001"	"94 years"	"94"	217	Not Applicable	Not Applicable
	"2001"	"2001"	"95 years"	"95"	183	Not Applicable	Not Applicable
	"2001"	"2001"	"96 years"	"96"	150	Not Applicable	Not Applicable
	"2001"	"2001"	"97 years"	"97"	120	Not Applicable	Not Applicable
	"2001"	"2001"	"98 years"	"98"	60	Not Applicable	Not Applicable
	"2001"	"2001"	"99 years"	"99"	51	Not Applicable	Not Applicable
	"2001"	"2001"	"100+ years"	"100"	67	Not Applicable	Not Applicable
	"2001"	"2001"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
"Total"	"2001"	"2001"			33300	100952397	33.0
	"2002"	"2002"	"< 1 year"	"0"	0	1098967	Unreliable
	"2002"	"2002"	"1 year"	"1"	0	1124942	Unreliable
	"2002"	"2002"	"2 years"	"2"	0	1101714	Unreliable
	"2002"	"2002"	"3 years"	"3"	0	1103745	Unreliable
	"2002"	"2002"	"4 years"	"4"	0	1107123	Unreliable
	"2002"	"2002"	"5 years"	"5"	0	1121048	Unreliable
	"2002"	"2002"	"6 years"	"6"	0	1145656	Unreliable
	"2002"	"2002"	"7 years"	"7"	0	1166600	Unreliable
	"2002"	"2002"	"8 years"	"8"	0	1178901	Unreliable
	"2002"	"2002"	"9 years"	"9"	0	1210601	Unreliable
	"2002"	"2002"	"10 years"	"10"	0	1258031	Unreliable
	"2002"	"2002"	"11 years"	"11"	0	1286219	Unreliable
	"2002"	"2002"	"12 years"	"12"	0	1320719	Unreliable
	"2002"	"2002"	"13 years"	"13"	0	1285749	Unreliable
	"2002"	"2002"	"14 years"	"14"	0	1269970	Unreliable
	"2002"	"2002"	"15 years"	"15"	0	1267017	Unreliable
	"2002"	"2002"	"16 years"	"16"	0	1278871	Unreliable
	"2002"	"2002"	"17 years"	"17"	0	1283401	Unreliable
	"2002"	"2002"	"18 years"	"18"	0	1252459	Unreliable
	"2002"	"2002"	"19 years"	"19"	0	1266952	Unreliable
	"2002"	"2002"	"20 years"	"20"	0	1268205	Unreliable
	"2002"	"2002"	"21 years"	"21"	0	1289187	Unreliable
	"2002"	"2002"	"22 years"	"22"	0	1269782	Unreliable
	"2002"	"2002"	"23 years"	"23"	4	1197845	Unreliable
	"2002"	"2002"	"24 years"	"24"	0	1157582	Unreliable
	"2002"	"2002"	"25 years"	"25"	3	1135716	Unreliable
	"2002"	"2002"	"26 years"	"26"	4	1095073	Unreliable
	"2002"	"2002"	"27 years"	"27"	2	1140238	Unreliable
	"2002"	"2002"	"28 years"	"28"	12	1107720	Unreliable
	"2002"	"2002"	"29 years"	"29"	9	1139085	Unreliable
	"2002"	"2002"	"30 years"	"30"	20	1232235	1.6
	"2002"	"2002"	"31 years"	"31"	24	1339908	1.8
	"2002"	"2002"	"32 years"	"32"	47	1382564	3.4
	"2002"	"2002"	"33 years"	"33"	56	1325113	4.2
	"2002"	"2002"	"34 years"	"34"	52	1301823	4.0
	"2002"	"2002"	"35 years"	"35"	81	1333639	6.1
	"2002"	"2002"	"36 years"	"36"	91	1377044	6.6
	"2002"	"2002"	"37 years"	"37"	120	1494439	8.0
	"2002"	"2002"	"38 years"	"38"	112	1552765	7.2
	"2002"	"2002"	"39 years"	"39"	152	1573223	9.7
	"2002"	"2002"	"40 years"	"40"	177	1598969	11.1
	"2002"	"2002"	"41 years"	"41"	205	1641848	12.5
	"2002"	"2002"	"42 years"	"42"	232	1657389	14.0
	"2002"	"2002"	"43 years"	"43"	251	1625600	15.4
	"2002"	"2002"	"44 years"	"44"	303	1642323	18.4
	"2002"	"2002"	"45 years"	"45"	320	1636204	19.6
	"2002"	"2002"	"46 years"	"46"	325	1580056	20.6
	"2002"	"2002"	"47 years"	"47"	374	1593967	23.5
	"2002"	"2002"	"48 years"	"48"	411	1551501	26.5
	"2002"	"2002"	"49 years"	"49"	436	1517296	28.7
	"2002"	"2002"	"50 years"	"50"	464	1474338	31.5
