"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"2000"	"2000"	"100+ years"	"100"	114	Not Applicable	Not Applicable
	"2000"	"2000"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
"Total"	"2000"	"2000"			41872	143368343	29.2
	"2001"	"2001"	"< 1 year"	"0"	0	1962905	Unreliable
	"2001"	"2001"	"1 year"	"1"	0	1882601	Unreliable
	"2001"	"2001"	"2 years"	"2"	0	1857181	Unreliable
	"2001"	"2001"	"3 years"	"3"	0	1857443	Unreliable
	"2001"	"2001"	"4 years"	"4"	0	1871311	Unreliable
	"2001"	"2001"	"5 years"	"5"	0	1909212	Unreliable
	"2001"	"2001"	"6 years"	"6"	0	1937940	Unreliable
	"2001"	"2001"	"7 years"	"7"	0	1958002	Unreliable
	"2001"	"2001"	"8 years"	"8"	0	1998184	Unreliable
	"2001"	"2001"	"9 years"	"9"	0	2040960	Unreliable
	"2001"	"2001"	"10 years"	"10"	0	2087011	Unreliable
	"2001"	"2001"	"11 years"	"11"	0	2117318	Unreliable
	"2001"	"2001"	"12 years"	"12"	0	2040841	Unreliable
	"2001"	"2001"	"13 years"	"13"	0	2006423	Unreliable
	"2001"	"2001"	"14 years"	"14"	0	1979876	Unreliable
	"2001"	"2001"	"15 years"	"15"	0	1987434	Unreliable
	"2001"	"2001"	"16 years"	"16"	0	1992853	Unreliable
	"2001"	"2001"	"17 years"	"17"	0	1947338	Unreliable
	"2001"	"2001"	"18 years"	"18"	1	1977996	Unreliable
	"2001"	"2001"	"19 years"	"19"	0	2003276	Unreliable
	"2001"	"2001"	"20 years"	"20"	1	2034401	Unreliable
	"2001"	"2001"	"21 years"	"21"	0	2025446	Unreliable
	"2001"	"2001"	"22 years"	"22"	1	1916731	Unreliable
	"2001"	"2001"	"23 years"	"23"	1	1860062	Unreliable
	"2001"	"2001"	"24 years"	"24"	5	1840310	Unreliable
	"2001"	"2001"	"25 years"	"25"	9	1800155	Unreliable
	"2001"	"2001"	"26 years"	"26"	10	1858168	Unreliable
	"2001"	"2001"	"27 years"	"27"	13	1814890	Unreliable
	"2001"	"2001"	"28 years"	"28"	18	1867542	Unreliable
	"2001"	"2001"	"29 years"	"29"	38	1962358	1.9
	"2001"	"2001"	"30 years"	"30"	57	2096477	2.7
	"2001"	"2001"	"31 years"	"31"	55	2128146	2.6
	"2001"	"2001"	"32 years"	"32"	77	2026967	3.8
	"2001"	"2001"	"33 years"	"33"	92	1998254	4.6
	"2001"	"2001"	"34 years"	"34"	92	2014086	4.6
	"2001"	"2001"	"35 years"	"35"	138	2075753	6.6
	"2001"	"2001"	"36 years"	"36"	150	2225186	6.7
	"2001"	"2001"	"37 years"	"37"	189	2274547	8.3
	"2001"	"2001"	"38 years"	"38"	226	2277958	9.9
	"2001"	"2001"	"39 years"	"39"	252	2288066	11.0
	"2001"	"2001"	"40 years"	"40"	327	2322098	14.1
	"2001"	"2001"	"41 years"	"41"	334	2358452	14.2
	"2001"	"2001"	"42 years"	"42"	320	2276695	14.1
	"2001"	"2001"	"43 years"	"43"	430	2281350	18.8
	"2001"	"2001"	"44 years"	"44"	443	2262324	19.6
	"2001"	"2001"	"45 years"	"45"	507	2180011	23.3
	"2001"	"2001"	"46 years"	"46"	520	2188271	23.8
	"2001"	"2001"	"47 years"	"47"	573	2109830	27.2
	"2001"	"2001"	"48 years"	"48"	563	2046074	27.5
	"2001"	"2001"	"49 years"	"49"	614	1981763	31.0
	"2001"	"2001"	"50 years"	"50"	650	1937183	33.6
	"2001"	"2001"	"51 years"	"51"	646	1933991	33.4
	"2001"	"2001"	"52 years"	"52"	748	1867556	40.1
	"2001"	"2001"	"53 years"	"53"	880	1855738	47.4
	"2001"	"2001"	"54 years"	"54"	846	1946664	43.5
	"2001"	"2001"	"55 years"	"55"	680	1464238	46.4
	"2001"	"2001"	"56 years"	"56"	747	1463829	51.0
	"2001"	"2001"	"57 years"	"57"	811	1447922	56.0
	"2001"	"2001"	"58 years"	"58"	813	1500388	54.2
	"2001"	"2001"	"59 years"	"59"	760	1333019	57.0
	"2001"	"2001"	"60 years"	"60"	767	1241416	61.8
	"2001"	"2001"	"61 years"	"61"	722	1213556	59.5
	"2001"	"2001"	"62 years"	"62"	763	1156768	66.0
	"2001"	"2001"	"63 years"	"63"	736	1141614	64.5
	"2001"	"2001"	"64 years"	"64"	761	1080816	70.4
	"2001"	"2001"	"65 years"	"65"	770	1068644	72.1
	"2001"	"2001"	"66 years"	"66"	772	1075042	71.8
	"2001"	"2001"	"67 years"	"67"	777	993065	78.2
	"2001"	"2001"	"68 years"	"68"	785	1001409	78.4
	"2001"	"2001"	"69 years"	"69"	814	996458	81.7
	"2001"	"2001"	"70 years"	"70"	881	994877	88.6
	"2001"	"2001"	"71 years"	"71"	875	1018307	85.9
	"2001"	"2001"	"72 years"	"72"	907	969044	93.6
	"2001"	"2001"	"73 years"	"73"	1017	972997	104.5
	"2001"	"2001"	"74 years"	"74"	997	953283	104.6
	"2001"	"2001"	"75 years"	"75"	974	925789	105.2
	"2001"	"2001"	"76 years"	"76"	1008	925212	108.9
	"2001"	"2001"	"77 years"	"77"	1034	885017	116.8
	"2001"	"2001"	"78 years"	"78"	1031	833703	123.7
	"2001"	"2001"	"79 years"	"79"	1014	808438	125.4
	"2001"	"2001"	"80 years"	"80"	966	762992	126.6
	"2001"	"2001"	"81 years"	"81"	948	714199	132.7
	"2001"	"2001"	"82 years"	"82"	893	622491	143.5
	"2001"	"2001"	"83 years"	"83"	843	588776	143.2
	"2001"	"2001"	"84 years"	"84"	837	523116	160.0
	"2001"	"2001"	"85 years"	"85"	746	Not Applicable	Not Applicable
	"2001"	"2001"	"86 years"	"86"	708	Not Applicable	Not Applicable
	"2001"	"2001"	"87 years"	"87"	629	Not Applicable	Not Applicable
	"2001"	"2001"	"88 years"	"88"	615	Not Applicable	Not Applicable
	"2001"	"2001"	"89 years"	"89"	601	Not Applicable	Not Applicable
	"2001"	"2001"	"90 years"	"90"	501	Not Applicable	Not Applicable
	"2001"	"2001"	"91 years"	"91"	439	Not Applicable	Not Applicable
	"2001"	"2001"	"92 years"	"92"	347	Not Applicable	Not Applicable
	"2001"	"2001"	"93 years"	"93"	309	Not Applicable	Not Applicable
	"2001"	"2001"	"94 years"	"94"	243	Not Applicable	Not Applicable
	"2001"	"2001"	"95 years"	"95"	205	Not Applicable	Not Applicable
	"2001"	"2001"	"96 years"	"96"	163	Not Applicable	Not Applicable
	"2001"	"2001"	"97 years"	"97"	135	Not Applicable	Not Applicable
	"2001"	"2001"	"98 years"	"98"	74	Not Applicable	Not Applicable
	"2001"	"2001"	"99 years"	"99"	61	Not Applicable	Not Applicable
	"2001"	"2001"	"100+ years"	"100"	89	Not Applicable	Not Applicable
	"2001"	"2001"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
"Total"	"2001"	"2001"			41394	145077463	28.5
	"2002"	"2002"	"< 1 year"	"0"	0	1932939	Unreliable
	"2002"	"2002"	"1 year"	"1"	0	1960195	Unreliable
	"2002"	"2002"	"2 years"	"2"	0	1883190	Unreliable
	"2002"	"2002"	"3 years"	"3"	0	1859439	Unreliable
	"2002"	"2002"	"4 years"	"4"	0	1861887	Unreliable
	"2002"	"2002"	"5 years"	"5"	0	1876401	Unreliable
	"2002"	"2002"	"6 years"	"6"	0	1911028	Unreliable
