"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"2000"	"2000"	"37 years"	"37"	695	298213	233.1
	"2000"	"2000"	"38 years"	"38"	684	297201	230.1
	"2000"	"2000"	"39 years"	"39"	804	301088	267.0
	"2000"	"2000"	"40 years"	"40"	871	310517	280.5
	"2000"	"2000"	"41 years"	"41"	938	288779	324.8
	"2000"	"2000"	"42 years"	"42"	945	289161	326.8
	"2000"	"2000"	"43 years"	"43"	1096	281414	389.5
	"2000"	"2000"	"44 years"	"44"	1068	272147	392.4
	"2000"	"2000"	"45 years"	"45"	1231	271859	452.8
	"2000"	"2000"	"46 years"	"46"	1221	249568	489.2
	"2000"	"2000"	"47 years"	"47"	1197	241542	495.6
	"2000"	"2000"	"48 years"	"48"	1294	232842	555.7
	"2000"	"2000"	"49 years"	"49"	1377	230105	598.4
	"2000"	"2000"	"50 years"	"50"	1397	230711	605.5
	"2000"	"2000"	"51 years"	"51"	1399	208932	669.6
	"2000"	"2000"	"52 years"	"52"	1430	200078	714.7
	"2000"	"2000"	"53 years"	"53"	1457	183108	795.7
	"2000"	"2000"	"54 years"	"54"	1261	157614	800.1
	"2000"	"2000"	"55 years"	"55"	1376	157005	876.4
	"2000"	"2000"	"56 years"	"56"	1405	149472	940.0
	"2000"	"2000"	"57 years"	"57"	1487	148532	1001.1
	"2000"	"2000"	"58 years"	"58"	1524	135990	1120.7
	"2000"	"2000"	"59 years"	"59"	1524	130708	1166.0
	"2000"	"2000"	"60 years"	"60"	1600	131438	1217.3
	"2000"	"2000"	"61 years"	"61"	1703	119525	1424.8
	"2000"	"2000"	"62 years"	"62"	1896	119144	1591.4
	"2000"	"2000"	"63 years"	"63"	1874	111944	1674.1
	"2000"	"2000"	"64 years"	"64"	2076	114098	1819.5
	"2000"	"2000"	"65 years"	"65"	2081	112587	1848.3
	"2000"	"2000"	"66 years"	"66"	2175	102715	2117.5
	"2000"	"2000"	"67 years"	"67"	2364	104831	2255.1
	"2000"	"2000"	"68 years"	"68"	2428	94377	2572.7
	"2000"	"2000"	"69 years"	"69"	2428	94119	2579.7
	"2000"	"2000"	"70 years"	"70"	2719	96711	2811.5
	"2000"	"2000"	"71 years"	"71"	2719	88479	3073.0
	"2000"	"2000"	"72 years"	"72"	2911	88207	3300.2
