"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"2001"	"2001"	"39 years"	"39"	56	308968	18.1
	"2001"	"2001"	"40 years"	"40"	72	310413	23.2
	"2001"	"2001"	"41 years"	"41"	80	322134	24.8
	"2001"	"2001"	"42 years"	"42"	69	303697	22.7
	"2001"	"2001"	"43 years"	"43"	103	297663	34.6
	"2001"	"2001"	"44 years"	"44"	95	294296	32.3
	"2001"	"2001"	"45 years"	"45"	113	281156	40.2
	"2001"	"2001"	"46 years"	"46"	109	279935	38.9
	"2001"	"2001"	"47 years"	"47"	96	263905	36.4
	"2001"	"2001"	"48 years"	"48"	120	249130	48.2
	"2001"	"2001"	"49 years"	"49"	115	240326	47.9
	"2001"	"2001"	"50 years"	"50"	135	237815	56.8
	"2001"	"2001"	"51 years"	"51"	119	238177	50.0
	"2001"	"2001"	"52 years"	"52"	126	219064	57.5
	"2001"	"2001"	"53 years"	"53"	163	206592	78.9
	"2001"	"2001"	"54 years"	"54"	113	196850	57.4
	"2001"	"2001"	"55 years"	"55"	120	161965	74.1
	"2001"	"2001"	"56 years"	"56"	118	162222	72.7
	"2001"	"2001"	"57 years"	"57"	125	153121	81.6
	"2001"	"2001"	"58 years"	"58"	115	153297	75.0
	"2001"	"2001"	"59 years"	"59"	120	139969	85.7
	"2001"	"2001"	"60 years"	"60"	116	133707	86.8
	"2001"	"2001"	"61 years"	"61"	93	135041	68.9
	"2001"	"2001"	"62 years"	"62"	111	122266	90.8
	"2001"	"2001"	"63 years"	"63"	88	121857	72.2
	"2001"	"2001"	"64 years"	"64"	115	114714	100.2
	"2001"	"2001"	"65 years"	"65"	109	114786	95.0
	"2001"	"2001"	"66 years"	"66"	106	114598	92.5
	"2001"	"2001"	"67 years"	"67"	98	104803	93.5
	"2001"	"2001"	"68 years"	"68"	106	103714	102.2
	"2001"	"2001"	"69 years"	"69"	111	97642	113.7
	"2001"	"2001"	"70 years"	"70"	101	92734	108.9
	"2001"	"2001"	"71 years"	"71"	110	97597	112.7
	"2001"	"2001"	"72 years"	"72"	107	89169	120.0
	"2001"	"2001"	"73 years"	"73"	116	87344	132.8
	"2001"	"2001"	"74 years"	"74"	79	84189	93.8
	"2001"	"2001"	"75 years"	"75"	96	80982	118.5
	"2001"	"2001"	"76 years"	"76"	86	79235	108.5
	"2001"	"2001"	"77 years"	"77"	101	71774	140.7
